Loop_Date,Ativo,Entradas,Acuracia,Lucro_medio,Lucro_Max,Drowndown_max,Saldo,Rastreador,Gatilho,Ultimos3,Am1,Am2,Amanha,Operou_Dia,Close_D0,Gatilho_Dia,PNL,PNL_per_Entry
2025-04-25,HBRE3,12,0.75,2.92,6.58,-4.58,60134.0,HBRE3_Up_4.5_close_Afastado_0_Sell_Corpo,3.75,1.0,0.75,0.75,1,True,3.75,3.75,0.0,0.0
2025-04-25,TRIS3,11,0.82,2.55,5.68,-3.21,61174.0,TRIS3_Up_3_opendia_Afastado_1_Buy_Corpo,opendia_0.01,1.0,0.82,0.82,1,False,6.72,6.797300000000001,-0.077300000000001,-0.0070272727272728186
2025-04-25,ECOR3,25,0.84,2.38,6.76,-4.92,71222.0,ECOR3_Up_1.5_low_Afastado_1_Sell_Corpo,6.64,0.75,0.84,0.84,1,False,6.9,6.64,-0.2600000000000007,-0.010400000000000027
2025-04-25,MOVI3,13,0.77,2.21,5.26,-4.1,59871.0,MOVI3_Up_1.5_open_Afastado_-1_Buy_Corpo,6.34,0.75,0.77,0.77,1,False,7.16,6.34,0.8200000000000003,0.0630769230769231
2025-04-25,POMO4,19,0.74,2.17,6.67,-4.42,63212.0,POMO4_Up_0.5_low_Afastado_0_Sell_Corpo,6.44,0.75,0.74,0.74,1,False,6.75,6.44,-0.3099999999999996,-0.01631578947368419
2025-04-25,DIRR3,16,0.88,1.92,6.22,-4.76,60392.0,DIRR3_Up_3_close_Afastado_0_Sell_Corpo,34.8,0.75,0.88,0.88,1,True,34.18,34.8,0.6199999999999974,0.03874999999999984
2025-04-25,MYPK3,29,0.76,1.87,6.71,-3.29,67431.0,MYPK3_Up_2.5_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,0.75,0.76,0.76,1,True,12.63,12.5171,-0.1129000000000015,-0.003893103448275914
2025-04-25,WIZC3,31,0.71,1.83,4.73,-3.7,66174.0,WIZC3_Up_1.5_opendia_Afastado_0_Sell_Corpo,opendia_0.0,1.0,0.71,0.71,1,True,5.82,5.84,0.0199999999999995,0.0006451612903225645
2025-04-25,VIVA3,20,0.75,1.82,4.7,-3.49,62020.0,VIVA3_Up_2_close_Afastado_1_Sell_Corpo,20.7,0.75,0.75,0.75,1,True,21.14,20.7,-0.4400000000000013,-0.022000000000000065
2025-04-25,POSI3,13,0.92,1.76,4.62,-4.72,60512.0,POSI3_Up_1_open_Afastado_-0.5_Sell_Corpo,5.6,1.0,0.92,0.92,1,True,5.68,5.6,-0.08,-0.006153846153846154
2025-04-28,EZTC3,14,0.71,2.31,6.58,-2.46,59722.0,EZTC3_Down_3.5_opendia_Afastado_0_Sell_Corpo,opendia_0.0,0.75,0.71,0.71,1,True,13.98,13.97,-0.0099999999999997,-0.0007142857142856928
2025-04-28,TUPY3,17,0.76,2.22,6.53,-2.74,62314.0,TUPY3_Up_2_high_Afastado_0_Buy_Corpo,23.22,1.0,0.76,0.76,1,False,22.46,23.22,-0.759999999999998,-0.04470588235294106
2025-04-28,MOVI3,13,0.77,2.21,5.26,-4.1,59871.0,MOVI3_Up_1.5_open_Afastado_-1_Buy_Corpo,6.91,0.75,0.77,0.77,1,False,7.12,6.91,0.2099999999999999,0.016153846153846147
2025-04-28,POMO4,19,0.74,2.17,6.67,-4.42,63212.0,POMO4_Up_0.5_low_Afastado_0_Sell_Corpo,6.64,0.75,0.74,0.74,1,False,6.83,6.64,-0.1900000000000004,-0.010000000000000021
2025-04-28,RECV3,17,0.82,1.87,5.91,-2.89,62060.0,RECV3_Down_0.5_opendia_Afastado_1_Sell_GAP,opendia_0.01,1.0,0.82,0.82,1,False,12.35,12.8371,0.4871000000000016,0.028652941176470683
2025-04-28,VIVA3,13,0.85,1.79,4.05,-2.75,58695.0,VIVA3_Up_2.5_close_Afastado_1_Sell_Corpo,21.35,0.75,0.85,0.85,1,True,21.44,21.35,-0.0899999999999998,-0.006923076923076908
2025-04-28,SAPR4,19,0.74,1.56,5.4,-3.73,59039.0,SAPR4_Up_1.5_opendia_Afastado_1_Buy_Corpo,opendia_0.01,0.75,0.74,0.74,1,False,5.7,5.7469,-0.0468999999999999,-0.0024684210526315737
2025-04-28,FESA4,38,0.74,1.55,4.82,-3.99,67224.0,FESA4_Up_0.5_close_Afastado_0.5_Sell_GAP,7.28,1.0,0.74,0.74,1,True,7.16,7.28,0.1200000000000001,0.0031578947368421082
2025-04-28,TEND3,21,0.71,1.52,4.51,-3.8,58009.0,TEND3_Down_1.5_open_Afastado_0_Sell_Corpo,17.13,0.75,0.71,0.71,1,False,16.45,17.13,0.6799999999999997,0.032380952380952364
2025-04-28,SOJA3,23,0.78,1.52,3.89,-4.05,62564.0,SOJA3_Up_0.5_open_Afastado_0_Sell_Corpo,10.6,1.0,0.78,0.78,1,True,10.49,10.6,0.1099999999999994,0.004782608695652148
2025-04-29,IRBR3,10,0.8,2.97,5.47,-3.35,61134.0,IRBR3_Down_4_opendia_Afastado_1_Buy_Corpo,opendia_0.01,0.75,0.8,0.8,1,True,45.42,45.9651,-0.5450999999999979,-0.054509999999999795
2025-04-29,ECOR3,25,0.84,2.38,6.76,-4.92,71222.0,ECOR3_Up_1.5_low_Afastado_1_Sell_Corpo,6.97,0.75,0.84,0.84,1,True,6.94,6.97,0.0299999999999993,0.0011999999999999721
2025-04-29,MRFG3,35,0.71,2.33,6.19,-4.24,73076.0,MRFG3_Down_2_opendia_Afastado_0.5_Buy_Corpo,opendia_0.005,1.0,0.71,0.71,1,False,21.75,22.09995,-0.3499499999999962,-0.00999857142857132
2025-04-29,POMO4,19,0.74,2.17,6.67,-4.42,63212.0,POMO4_Up_0.5_low_Afastado_0_Sell_Corpo,6.66,0.75,0.74,0.74,1,False,6.8,6.66,-0.1399999999999996,-0.007368421052631558
2025-04-29,CBAV3,16,0.75,2.01,3.89,-4.22,59642.0,CBAV3_Down_1_high_Afastado_1_Sell_Corpo,4.24,1.0,0.75,0.75,1,False,4.08,4.24,0.1600000000000001,0.010000000000000005
2025-04-29,LIGT3,12,0.92,1.85,6.01,-4.81,58738.0,LIGT3_Down_3_open_Afastado_-1_Buy_Corpo,5.06,1.0,0.92,0.92,1,True,5.06,5.06,0.0,0.0
2025-04-29,SOJA3,23,0.78,1.65,4.52,-4.59,61776.0,SOJA3_Down_1.5_low_Afastado_-1_Sell_Corpo,10.33,0.75,0.78,0.78,1,False,10.6,10.33,-0.2699999999999996,-0.01173913043478259
2025-04-29,BEEF3,28,0.75,1.61,3.68,-4.59,64356.0,BEEF3_Down_1_open_Afastado_0_Buy_Corpo,5.94,0.75,0.75,0.75,1,False,5.59,5.94,-0.3500000000000005,-0.012500000000000016
2025-04-29,PRIO3,19,0.74,1.61,5.16,-3.79,58857.0,PRIO3_Down_0.5_high_Afastado_0.5_Sell_GAP,35.37,1.0,0.74,0.74,1,True,34.66,35.37,0.7100000000000009,0.03736842105263163
2025-04-29,LWSA3,60,0.72,1.58,5.15,-4.68,70097.0,LWSA3_Down_1.5_close_Afastado_0_Sell_Corpo,3.76,0.75,0.72,0.7,1,True,3.67,3.76,0.0899999999999998,0.0014999999999999968
2025-04-30,HAPV3,9,0.89,3.01,5.73,-4.01,61094.0,HAPV3_Down_2.5_open_Afastado_1_Sell_Corpo,37.12,0.75,0.89,0.89,1,False,34.8,37.12,2.3200000000000003,0.25777777777777783
2025-04-30,PCAR3,10,0.8,2.34,6.42,-4.49,58453.0,PCAR3_Up_4.5_close_Afastado_1_Buy_Corpo,4.64,1.0,0.8,0.8,1,True,4.23,4.64,-0.4099999999999992,-0.04099999999999992
2025-04-30,EZTC3,12,0.75,2.05,6.09,-2.95,58378.0,EZTC3_Down_3.5_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,1.0,0.75,0.75,1,True,13.18,13.34295,0.1629500000000003,0.01357916666666669
2025-04-30,MRFG3,24,0.71,1.9,6.53,-4.09,64034.0,MRFG3_Down_1_open_Afastado_0_Buy_Corpo,21.99,1.0,0.71,0.71,1,False,21.48,21.99,-0.509999999999998,-0.021249999999999918
2025-04-30,INTB3,25,0.72,1.85,4.64,-4.67,61181.0,INTB3_Up_0.5_high_Afastado_1_Buy_Corpo,14.25,0.75,0.72,0.72,1,True,14.15,14.25,-0.0999999999999996,-0.0039999999999999845
2025-04-30,ALPA4,17,0.71,1.68,3.19,-2.3,58080.0,ALPA4_Down_0.5_high_Afastado_0.5_Sell_GAP,7.58,0.75,0.71,0.71,1,False,7.4,7.58,0.1799999999999997,0.01058823529411763
2025-04-30,RECV3,70,0.71,1.67,5.13,-4.53,82073.0,RECV3_Up_0.5_opendia_Afastado_0_Sell_Corpo,opendia_0.0,1.0,0.71,0.72,1,True,12.07,12.27,0.1999999999999993,0.002857142857142847
2025-04-30,BEEF3,28,0.75,1.61,3.68,-4.59,64356.0,BEEF3_Down_1_open_Afastado_0_Buy_Corpo,5.79,0.75,0.75,0.75,1,True,5.91,5.79,0.1200000000000001,0.004285714285714289
2025-04-30,HASH11,25,0.72,1.6,4.69,-4.91,59483.0,HASH11_Up_0.5_low_Afastado_1_Sell_Corpo,70.71,1.0,0.72,0.72,1,False,70.52,70.71,0.1899999999999977,0.007599999999999908
2025-04-30,TRIS3,16,0.88,1.6,5.68,-3.42,59628.0,TRIS3_Up_2.5_close_Afastado_1_Buy_Corpo,7.0,1.0,0.88,0.88,1,True,6.96,7.0,-0.04,-0.0025
2025-05-02,VAMO3,15,0.73,2.74,4.94,-4.58,62298.0,VAMO3_Down_4.5_close_Afastado_-0.5_Sell_Corpo,4.9,0.75,0.73,0.73,1,True,5.05,4.9,-0.1499999999999994,-0.00999999999999996
2025-05-02,DIRR3,16,0.88,2.0,6.22,-4.76,60948.0,DIRR3_Up_3_close_Afastado_0_Sell_Corpo,34.64,0.75,0.88,0.88,1,True,34.46,34.64,0.1799999999999997,0.01124999999999998
2025-05-02,MRFG3,24,0.71,1.9,6.53,-4.09,64034.0,MRFG3_Down_1_open_Afastado_0_Buy_Corpo,21.82,1.0,0.71,0.71,1,False,21.59,21.82,-0.2300000000000004,-0.00958333333333335
2025-05-02,SAPR11,19,0.74,1.84,5.81,-2.9,60065.0,SAPR11_Up_1.5_opendia_Afastado_-1_Buy_Corpo,opendia_-0.01,0.75,0.74,0.74,1,True,29.85,30.3732,-0.5231999999999992,-0.027536842105263117
2025-05-02,POMO4,18,0.78,1.8,4.11,-4.46,61033.0,POMO4_Up_3_close_Afastado_-0.5_Sell_Corpo,6.92,0.75,0.78,0.78,1,False,7.1,6.92,-0.1799999999999997,-0.009999999999999983
2025-05-02,POSI3,18,0.72,1.78,4.05,-4.96,59897.0,POSI3_Up_1_low_Afastado_0.5_Sell_Corpo,5.58,0.75,0.72,0.72,1,True,5.58,5.58,0.0,0.0
2025-05-02,PGMN3,27,0.74,1.73,6.3,-4.55,63763.0,PGMN3_Down_0.5_high_Afastado_0_Buy_Corpo,3.43,1.0,0.74,0.74,1,False,3.27,3.43,-0.1600000000000001,-0.005925925925925929
2025-05-02,AURA33,24,0.75,1.72,4.13,-3.55,61454.0,AURA33_Up_3_opendia_Afastado_-1_Buy_Corpo,opendia_-0.01,0.75,0.75,0.75,1,True,37.52,39.105,-1.5849999999999935,-0.0660416666666664
2025-05-02,SOJA3,23,0.78,1.65,4.52,-4.59,61776.0,SOJA3_Down_1.5_low_Afastado_-1_Sell_Corpo,10.2,0.75,0.78,0.78,1,False,10.48,10.2,-0.2800000000000011,-0.012173913043478308
2025-05-02,PRIO3,20,0.75,1.63,5.16,-3.79,59851.0,PRIO3_Down_0.5_high_Afastado_0.5_Sell_GAP,34.92,1.0,0.75,0.75,1,False,36.43,34.92,-1.509999999999998,-0.0754999999999999
2025-05-05,OPCT3,11,0.73,2.78,5.07,-2.06,60684.0,OPCT3_Up_3.5_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,0.75,0.73,0.73,1,True,5.49,5.54215,0.0521500000000001,0.0047409090909091
2025-05-05,VITT3,21,0.81,2.31,6.2,-4.73,63366.0,VITT3_Down_2.5_close_Afastado_-1_Buy_Corpo,4.83,1.0,0.81,0.81,1,True,4.78,4.83,-0.0499999999999998,-0.0023809523809523716
2025-05-05,PLPL3,14,0.79,2.18,4.52,-3.87,58198.0,PLPL3_Up_4_close_Afastado_0_Sell_Corpo,12.21,0.75,0.79,0.79,1,True,11.73,12.21,0.4800000000000004,0.034285714285714315
2025-05-05,POMO4,18,0.72,1.96,6.67,-4.42,60763.0,POMO4_Up_0.5_low_Afastado_0_Sell_Corpo,6.97,0.75,0.72,0.72,1,True,7.1,6.97,-0.1299999999999999,-0.007222222222222217
2025-05-05,CBAV3,21,0.71,1.9,5.27,-3.51,59853.0,CBAV3_Up_1.5_low_Afastado_0.5_Buy_Corpo,3.89,0.75,0.71,0.71,1,True,3.91,3.89,0.02,0.0009523809523809524
2025-05-05,SAPR4,17,0.71,1.68,5.28,-2.74,58729.0,SAPR4_Down_1.5_low_Afastado_0_Sell_Corpo,5.7,0.75,0.71,0.71,1,True,5.73,5.7,-0.0300000000000002,-0.001764705882352953
2025-05-05,EMBR3,23,0.74,1.67,5.15,-3.86,62030.0,EMBR3_Up_0.5_low_Afastado_0_Sell_Corpo,63.92,1.0,0.74,0.74,1,False,65.86,63.92,-1.9399999999999975,-0.08434782608695642
2025-05-05,RECV3,71,0.72,1.67,5.13,-4.53,82893.0,RECV3_Up_0.5_opendia_Afastado_0_Sell_Corpo,opendia_0.0,1.0,0.72,0.74,1,True,11.91,12.26,0.3499999999999996,0.004929577464788727
2025-05-05,PRIO3,62,0.76,1.57,4.3,-4.65,77233.0,PRIO3_Up_0.5_opendia_Afastado_0.5_Sell_Corpo,opendia_0.005,0.75,0.76,0.82,1,True,35.47,36.15989999999999,0.6898999999999944,0.01112741935483862
2025-05-05,SOJA3,24,0.79,1.56,3.89,-4.05,63657.0,SOJA3_Up_0.5_open_Afastado_0_Sell_Corpo,10.35,1.0,0.79,0.79,1,True,9.99,10.35,0.3599999999999994,0.014999999999999973
2025-05-06,CEAB3,14,0.79,3.32,6.73,-4.71,65616.0,CEAB3_Down_2.5_open_Afastado_-0.5_Buy_Corpo,13.14,0.75,0.79,0.79,1,False,12.84,13.14,-0.3000000000000007,-0.02142857142857148
2025-05-06,MRFG3,34,0.74,2.33,6.19,-4.24,73564.0,MRFG3_Down_2_opendia_Afastado_0.5_Buy_Corpo,opendia_0.005,1.0,0.74,0.74,1,False,20.45,20.95425,-0.504249999999999,-0.014830882352941147
2025-05-06,VITT3,22,0.77,2.31,6.2,-4.73,62846.0,VITT3_Down_2.5_close_Afastado_-1_Buy_Corpo,4.73,0.75,0.77,0.77,1,False,4.83,4.73,0.0999999999999996,0.004545454545454527
2025-05-06,CBAV3,16,0.75,2.01,3.89,-4.22,59642.0,CBAV3_Down_1_high_Afastado_1_Sell_Corpo,4.05,1.0,0.75,0.75,1,False,3.89,4.05,0.1599999999999997,0.009999999999999981
2025-05-06,RECV3,17,0.82,1.87,5.91,-2.89,62060.0,RECV3_Down_0.5_opendia_Afastado_1_Sell_GAP,opendia_0.01,1.0,0.82,0.82,1,True,12.42,12.3422,-0.0777999999999998,-0.0045764705882352825
2025-05-06,PGMN3,26,0.73,1.77,6.3,-4.55,63349.0,PGMN3_Down_0.5_high_Afastado_0_Buy_Corpo,3.31,1.0,0.73,0.73,1,False,3.35,3.31,0.04,0.0015384615384615385
2025-05-06,TFCO4,25,0.76,1.75,4.88,-3.84,62763.0,TFCO4_Down_1.5_close_Afastado_-0.5_Buy_Corpo,11.17,0.75,0.76,0.76,1,True,11.21,11.17,0.0400000000000009,0.001600000000000036
2025-05-06,BEEF3,28,0.75,1.69,3.68,-4.59,65178.0,BEEF3_Down_1_open_Afastado_0_Buy_Corpo,6.03,0.75,0.75,0.75,1,False,5.45,6.03,-0.5800000000000001,-0.020714285714285716
2025-05-06,SOJA3,23,0.78,1.65,4.52,-4.59,61776.0,SOJA3_Down_1.5_low_Afastado_-1_Sell_Corpo,9.86,0.75,0.78,0.78,1,False,10.38,9.86,-0.5200000000000014,-0.022608695652173973
2025-05-06,PRIO3,20,0.75,1.63,5.16,-3.79,59851.0,PRIO3_Down_0.5_high_Afastado_0.5_Sell_GAP,36.74,1.0,0.75,0.75,1,True,36.97,36.74,-0.2299999999999968,-0.01149999999999984
2025-05-07,RENT3,13,0.77,2.2,5.63,-4.92,60308.0,RENT3_Down_1_open_Afastado_1_Buy_Corpo,43.07,1.0,0.77,0.77,1,False,41.56,43.07,-1.509999999999998,-0.116153846153846
2025-05-07,MRFG3,24,0.71,1.9,6.53,-4.09,64034.0,MRFG3_Down_1_open_Afastado_0_Buy_Corpo,20.85,1.0,0.71,0.71,1,False,20.57,20.85,-0.2800000000000011,-0.011666666666666712
2025-05-07,DIRR3,17,0.88,1.9,6.22,-4.76,61200.0,DIRR3_Up_3_close_Afastado_0_Sell_Corpo,35.69,0.75,0.88,0.88,1,True,35.11,35.69,0.5799999999999983,0.034117647058823426
2025-05-07,PGMN3,26,0.73,1.77,6.3,-4.55,63349.0,PGMN3_Down_0.5_high_Afastado_0_Buy_Corpo,3.47,1.0,0.73,0.73,1,True,3.5,3.47,0.0299999999999998,0.0011538461538461461
2025-05-07,BEEF3,28,0.75,1.69,3.68,-4.59,65178.0,BEEF3_Down_1_open_Afastado_0_Buy_Corpo,5.79,0.75,0.75,0.75,1,False,5.59,5.79,-0.2000000000000001,-0.007142857142857146
2025-05-07,RECV3,72,0.72,1.69,5.13,-4.53,84328.0,RECV3_Up_0.5_opendia_Afastado_0_Sell_Corpo,opendia_0.0,1.0,0.72,0.76,1,True,12.33,12.51,0.1799999999999997,0.0024999999999999957
2025-05-07,EMBR3,23,0.74,1.67,5.15,-3.86,62030.0,EMBR3_Up_0.5_low_Afastado_0_Sell_Corpo,62.38,1.0,0.74,0.74,1,False,67.28,62.38,-4.899999999999999,-0.2130434782608695
2025-05-07,SOJA3,25,0.8,1.65,3.89,-4.05,65385.0,SOJA3_Up_0.5_open_Afastado_0_Sell_Corpo,10.02,1.0,0.8,0.8,1,False,10.23,10.02,-0.2100000000000008,-0.008400000000000032
2025-05-07,HASH11,25,0.72,1.6,4.69,-4.91,59483.0,HASH11_Up_0.5_low_Afastado_1_Sell_Corpo,70.55,1.0,0.72,0.72,1,False,72.01,70.55,-1.460000000000008,-0.05840000000000032
2025-05-07,PRIO3,63,0.76,1.58,4.3,-4.65,78199.0,PRIO3_Up_0.5_opendia_Afastado_0.5_Sell_Corpo,opendia_0.005,0.75,0.76,0.82,1,False,35.73,37.35585,1.6258499999999998,0.025807142857142855
2025-05-08,SYNE3,8,0.75,3.39,6.45,-3.73,58446.0,SYNE3_Down_2.5_open_Afastado_-1_Sell_Corpo,5.3,0.75,0.75,0.75,1,True,5.3,5.3,0.0,0.0
2025-05-08,HAPV3,9,0.78,2.93,5.94,-3.27,58296.0,HAPV3_Down_2_high_Afastado_0.5_Sell_Corpo,34.82,0.75,0.78,0.78,1,False,36.9,34.82,-2.0799999999999983,-0.23111111111111093
2025-05-08,CMIN3,16,0.75,2.52,5.87,-4.26,63474.0,CMIN3_Up_0.5_opendia_Afastado_1_Buy_GAP,opendia_0.01,0.75,0.75,0.75,1,False,5.9,6.0297,-0.1296999999999997,-0.008106249999999982
2025-05-08,BLAU3,28,0.71,2.39,6.86,-4.49,66508.0,BLAU3_Up_0.5_low_Afastado_0.5_Buy_GAP,12.87,1.0,0.71,0.71,1,False,12.92,12.87,0.0500000000000007,0.0017857142857143106
2025-05-08,MYPK3,11,0.91,1.93,4.83,-2.23,59264.0,MYPK3_Up_0.5_low_Afastado_1_Buy_GAP,12.44,1.0,0.91,0.91,1,False,12.06,12.44,-0.379999999999999,-0.034545454545454456
2025-05-08,CBAV3,22,0.73,1.81,5.27,-3.51,60111.0,CBAV3_Up_1.5_low_Afastado_0.5_Buy_Corpo,3.9,0.75,0.73,0.73,1,False,4.14,3.9,0.2399999999999997,0.010909090909090896
2025-05-08,EMBR3,23,0.74,1.67,5.15,-3.86,62030.0,EMBR3_Up_0.5_low_Afastado_0_Sell_Corpo,65.8,1.0,0.74,0.74,1,False,69.39,65.8,-3.5900000000000034,-0.1560869565217393
2025-05-08,RECV3,28,0.71,1.63,4.72,-4.07,61704.0,RECV3_Down_0.5_high_Afastado_1_Sell_Pavio,12.69,0.75,0.71,0.71,1,True,12.67,12.69,0.0199999999999995,0.0007142857142856965
2025-05-08,AZZA3,42,0.74,1.6,6.97,-3.87,61391.0,AZZA3_Down_1.5_close_Afastado_-0.5_Sell_Corpo,31.34,0.75,0.74,0.74,1,False,38.44,31.34,-7.099999999999998,-0.169047619047619
2025-05-08,LOGG3,27,0.74,1.48,6.97,-3.86,58580.0,LOGG3_Down_2_opendia_Afastado_-0.5_Buy_Corpo,opendia_-0.005,1.0,0.74,0.74,1,True,20.75,20.64625,0.1037500000000015,0.003842592592592648
2025-05-09,ALPA4,12,0.75,3.41,6.89,-4.63,61612.0,ALPA4_Up_3.5_close_Afastado_0.5_Sell_Corpo,8.15,0.75,0.75,0.75,1,False,8.79,8.15,-0.6399999999999988,-0.05333333333333323
2025-05-09,LJQQ3,19,0.84,2.83,5.86,-4.74,68280.0,LJQQ3_Down_0.5_close_Afastado_1_Sell_GAP,2.78,0.75,0.84,0.84,1,True,2.86,2.78,-0.08,-0.004210526315789474
2025-05-09,CMIN3,16,0.75,2.52,5.87,-4.26,63474.0,CMIN3_Up_0.5_opendia_Afastado_1_Buy_GAP,opendia_0.01,0.75,0.75,0.75,1,False,5.62,5.9691,-0.3490999999999999,-0.021818749999999994
2025-05-09,ECOR3,11,1.0,2.44,6.76,-4.92,63427.0,ECOR3_Up_2.5_low_Afastado_1_Sell_Corpo,6.77,1.0,1.0,1.0,1,True,6.68,6.77,0.0899999999999998,0.008181818181818163
2025-05-09,MRFG3,24,0.71,1.9,6.53,-4.09,64034.0,MRFG3_Down_1_open_Afastado_0_Buy_Corpo,20.82,1.0,0.71,0.71,1,False,19.85,20.82,-0.9699999999999988,-0.040416666666666615
2025-05-09,CBAV3,22,0.73,1.81,5.27,-3.51,60111.0,CBAV3_Up_1.5_low_Afastado_0.5_Buy_Corpo,4.03,0.75,0.73,0.73,1,False,4.4,4.03,0.3700000000000001,0.016818181818181822
2025-05-09,PGMN3,27,0.74,1.73,6.3,-4.55,63781.0,PGMN3_Down_0.5_high_Afastado_0_Buy_Corpo,3.6,1.0,0.74,0.74,1,False,3.47,3.6,-0.1299999999999999,-0.004814814814814811
2025-05-09,PRIO3,35,0.8,1.72,4.76,-3.18,69976.0,PRIO3_Up_0.5_opendia_Afastado_1_Sell_Movimento,opendia_0.01,0.75,0.8,0.8,1,True,36.67,37.471,0.8010000000000019,0.022885714285714343
2025-05-09,BEEF3,28,0.75,1.69,3.68,-4.59,65178.0,BEEF3_Down_1_open_Afastado_0_Buy_Corpo,5.65,0.75,0.75,0.75,1,False,4.96,5.65,-0.6900000000000004,-0.024642857142857157
2025-05-09,RECV3,73,0.73,1.69,5.13,-4.53,85048.0,RECV3_Up_0.5_opendia_Afastado_0_Sell_Corpo,opendia_0.0,1.0,0.73,0.78,1,True,13.36,13.31,-0.0499999999999989,-0.0006849315068493
2025-05-12,LJQQ3,19,0.84,2.83,5.86,-4.74,68280.0,LJQQ3_Down_0.5_close_Afastado_1_Sell_GAP,2.89,0.75,0.84,0.84,1,True,3.3,2.89,-0.4099999999999997,-0.021578947368421038
2025-05-12,BLAU3,28,0.71,2.39,6.86,-4.49,66508.0,BLAU3_Up_0.5_low_Afastado_0.5_Buy_GAP,12.71,1.0,0.71,0.71,1,True,12.77,12.71,0.0599999999999987,0.0021428571428570966
2025-05-12,MRFG3,33,0.73,2.3,6.19,-4.24,72092.0,MRFG3_Down_2_opendia_Afastado_0.5_Buy_Corpo,opendia_0.005,1.0,0.73,0.73,1,False,19.82,20.1,-0.2799999999999976,-0.008484848484848411
2025-05-12,RENT3,13,0.77,2.2,5.63,-4.92,60308.0,RENT3_Down_1_open_Afastado_1_Buy_Corpo,43.74,1.0,0.77,0.77,1,False,40.98,43.74,-2.760000000000005,-0.2123076923076927
2025-05-12,CMIN3,33,0.76,1.84,6.35,-4.97,63015.0,CMIN3_Down_2_opendia_Afastado_0.5_Buy_Corpo,opendia_0.005,0.75,0.76,0.76,1,True,5.67,5.839049999999999,-0.1690499999999994,-0.0051227272727272545
2025-05-12,WIZC3,31,0.71,1.84,4.73,-3.7,66202.0,WIZC3_Up_1.5_opendia_Afastado_0_Sell_Corpo,opendia_0.0,1.0,0.71,0.71,1,True,6.17,6.25,0.08,0.0025806451612903226
2025-05-12,CBAV3,22,0.73,1.81,5.27,-3.51,60111.0,CBAV3_Up_1.5_low_Afastado_0.5_Buy_Corpo,4.33,0.75,0.73,0.73,1,False,4.77,4.33,0.4399999999999995,0.019999999999999976
2025-05-12,PGMN3,27,0.74,1.73,6.3,-4.55,63781.0,PGMN3_Down_0.5_high_Afastado_0_Buy_Corpo,3.52,1.0,0.74,0.74,1,False,3.28,3.52,-0.2400000000000002,-0.008888888888888898
2025-05-12,OPCT3,27,0.78,1.7,4.5,-4.98,62325.0,OPCT3_Up_2.5_close_Afastado_-0.5_Sell_Corpo,5.65,1.0,0.78,0.78,1,True,5.66,5.65,-0.0099999999999997,-0.00037037037037035924
2025-05-12,BEEF3,28,0.75,1.69,3.68,-4.59,65178.0,BEEF3_Down_1_open_Afastado_0_Buy_Corpo,5.21,0.75,0.75,0.75,1,False,5.07,5.21,-0.1399999999999996,-0.004999999999999985
2025-05-13,IRBR3,9,0.78,3.2,5.47,-3.35,59853.0,IRBR3_Down_4.5_opendia_Afastado_1_Buy_Corpo,opendia_0.01,0.75,0.78,0.78,1,True,45.47,47.419500000000006,-1.949500000000008,-0.216611111111112
2025-05-13,VAMO3,11,0.82,2.77,4.94,-4.58,60588.0,VAMO3_Down_5_close_Afastado_-0.5_Sell_Corpo,4.26,0.75,0.82,0.82,1,False,4.5,4.26,-0.2400000000000002,-0.021818181818181837
2025-05-13,SBFG3,17,0.71,2.48,4.79,-3.83,61323.0,SBFG3_Up_0.5_low_Afastado_1_Buy_GAP,11.44,0.75,0.71,0.71,1,True,11.73,11.44,0.2900000000000009,0.01705882352941182
2025-05-13,BLAU3,29,0.72,2.3,6.86,-4.49,66742.0,BLAU3_Up_0.5_low_Afastado_0.5_Buy_GAP,12.61,1.0,0.72,0.72,1,False,13.21,12.61,0.6000000000000014,0.02068965517241384
2025-05-13,CMIN3,15,0.73,2.21,5.75,-4.26,60536.0,CMIN3_Up_0.5_opendia_Afastado_1_Buy_GAP,opendia_0.01,0.75,0.73,0.73,1,True,5.71,5.7267,-0.0167000000000001,-0.00111333333333334
2025-05-13,DIRR3,19,0.74,1.87,4.46,-4.64,59868.0,DIRR3_Down_2_opendia_Afastado_0.5_Buy_Corpo,opendia_0.005,1.0,0.74,0.74,1,True,35.46,35.0544,0.4055999999999997,0.021347368421052615
2025-05-13,VITT3,45,0.71,1.84,6.2,-4.91,69678.0,VITT3_Down_1.5_opendia_Afastado_0_Buy_Corpo,opendia_0.0,1.0,0.71,0.71,1,True,4.99,4.91,0.08,0.0017777777777777779
2025-05-13,CBAV3,22,0.73,1.81,5.27,-3.51,60111.0,CBAV3_Up_1.5_low_Afastado_0.5_Buy_Corpo,4.57,0.75,0.73,0.73,1,False,4.89,4.57,0.3199999999999994,0.014545454545454518
2025-05-13,PGMN3,27,0.74,1.73,6.3,-4.55,63781.0,PGMN3_Down_0.5_high_Afastado_0_Buy_Corpo,3.5,1.0,0.74,0.74,1,False,3.39,3.5,-0.1099999999999998,-0.004074074074074067
